line,character,dialogue,sentiment,entities
286,LANDO,"All right, old buddy. You know, I know what she means to you. I'll take good care of her. She-she won't get a scratch. All right?",0.42367891745649167,[]
287,HAN,Right. I got your promise now. Not a scratch.,-0.03873408613268925,[]
288,LANDO,"Look, would you get going, you pirate.",0.14284823179469397,[]
289,LANDO,Good luck.,0.7442699751170345,[]
290,HAN,"You, too.",0.06651216578375108,[]
291,HAN,You got her warmed?,-0.1106112555880876,[]
292,LUKE,"Yeah, she's comin' up.",-0.29425255134406436,[]
293,HAN,"No. I don't think the Empire had Wookiees in mind when they designed her, Chewie.",-0.1816561457701098,"['Empire', 'Wookiees', 'Chewie']"
294,LEIA,"Hey, are you awake?",-0.3213591884053395,[]
295,HAN,"Yeah, I just got a funny feeling. Like I'm not gonna see her again.",0.2101866082310322,[]
296,LEIA,"Come on, General, let's move.",-0.15595982409302311,[]
297,HAN,"Right. Chewie, let's see what this piece of junk can do. Ready, everybody?",0.10130327140041895,['Chewie']
298,LUKE,All set.,0.08532911937283316,[]
299,THREEPIO,Here we go again.,-0.357256724004021,[]
300,HAN,"All right, hang on.",0.44229651534318615,[]
301,VADER,"What is thy bidding, my Master?",-0.14352736820466894,[]
302,EMPEROR,Send the fleet to the far side of Endor. There it will stay until called for.,-0.17865741479755815,['Endor']
303,VADER,What of the reports of the Rebel fleet massing near Sullust?,-0.10558335061980362,"['Rebel', 'Sullust']"
304,EMPEROR,"It is of no concern. Soon the Rebellion will be crushed and young Skywalker will be one of us! Your work here is finished, my friend. Go out to the command ship and await my orders.",-0.039751454621447024,"['Rebellion', 'Skywalker', 'one']"
305,VADER,"Yes, my Master.",0.22991219134736673,[]
306,HAN,"If they don't go for this, we're gonna have to get outta here pretty quick, Chewie.",-0.1127038005555272,['Chewie']
307,CONTROLLER,We have you on our screen now. Please identify.,-0.08401165957684076,[]
308,HAN,Shuttle Tydirium requesting deactivation of the deflector shield.,-0.5394990581709194,['Shuttle Tydirium']
309,CONTROLLER,"Shuttle Tydirium, transmit the clearance code for shield passage.",-0.5962745833295315,['Shuttle Tydirium']
310,HAN,Transmission commencing.,-0.8407514666820355,[]
311,LEIA,Now we find out if that code is worth the price we paid.,-0.011093530234169258,[]
312,HAN,It'll work. It'll work.,0.11071182719333894,[]
313,LUKE,Vader's on that ship.,-0.2115210216709047,['Vader']
314,HAN,"Now don't get jittery, Luke. There are a lot of command ships. Keep your distance though, Chewie, but don't look like you're trying to keep your distance.",-0.092310206049806,"['Luke', 'Chewie']"
315,HAN,I don't know.  Fly casual.,0.14431930804921667,[]
316,LUKE,I'm endangering the mission. I shouldn't have come.,0.022424116066887212,[]
317,HAN,"It's your imagination, kid. Come on. Let's keep a little optimism here.",-0.11069997670070464,[]
318,VADER,Where is that shuttle going?,-0.5340799086734342,[]
319,PIETT,"Shuttle Tydirium, what is your cargo and destination?",0.10294264421957533,['Shuttle Tydirium']
320,PILOT VOICE,Parts and technical crew for the forest moon.,-0.5666776649683936,[]
321,VADER,Do they have a code clearance?,-0.7796729752817522,[]
322,PIETT,"It's an older code, sir, but it checks out. I was about to clear them.",-0.20433706004344643,[]
323,PIETT,Shall I hold them?,-0.27476429772737143,[]
324,VADER,No. Leave them to me. I will deal with them myself.,-0.14465103513524435,[]
325,PIETT,"As you wish, my lord.  Carry on.",0.2932211633789441,[]
326,HAN,"They're not goin' for it, Chewie.",-0.01302204834985532,['Chewie']
327,CONTROLLER,"Shuttle Tydirium, deactivation of the shield will commence immediately. Follow your present course.",-0.31297975554605784,['Shuttle Tydirium']
328,HAN,Okay! I told you it was gonna work. No problem.,-0.13407881703475555,[]
329,THREEPIO,"Oh, I told you it was dangerous here.",-0.20473908939491148,[]
330,LEIA,Shall we try and go around?,-0.5879225812772861,[]
331,HAN,It'll take time. This whole party'll be for nothing if they see us.,0.06373201652315053,[]
332,HAN,Chewie and I will take care of this. You stay here.,0.47174523146710734,['Chewie']
333,LUKE,"Quietly, there might be more of them out there.",-0.5508317631695077,[]
334,HAN,Hey... it's me.,-0.08453817367263561,[]
335,SCOUT #1,Go for help! Go!,0.13007704328120617,[]
336,LUKE,Great. Come on.,0.36553202998758905,[]
337,LEIA,Over there! Two more of them!,0.0449680582751113,['Two']
338,LUKE,"I see them. Wait, Leia!",0.31307009588653845,['Leia']
339,LUKE,Quick! Jam their comlink. Center switch!,-0.47722872465301314,['Jam']
340,HAN,"Hey, wait! Ahhh!",0.2627816514773773,[]
341,LUKE,Move closer!,-0.6503361975063979,[]
342,LUKE,Get alongside that one!,0.4607694492963723,[]
343,LUKE,Get him!,0.2891434477453474,[]
344,LUKE,Keep on that one! I'll take these two!,0.6725522432782685,['two']
345,THREEPIO,"Oh, General Solo, somebody's coming. Oh!",-0.2882050519499042,['Solo']
346,HAN,Luke! Where's Leia?,-0.366027218395671,"['Luke', 'Leia']"
347,LUKE,What? She didn't come back?,-0.2899793863969635,[]
348,HAN,I thought she was with you.,0.3530509287742416,[]
349,LUKE,We got separated.,-0.6254619891698749,[]
350,LUKE,"Hey, we better go look for her.",0.3888850329122442,[]
351,HAN,Take the squad ahead.  We'll meet at the shield generator at 0300.,-0.3655138337430224,['0300']
352,LUKE,"Come on, Artoo.  We'll need your scanners.",0.0,['Artoo']
353,THREEPIO,"Don't worry, Master Luke.  We know what to do.",-0.17759909469046065,['Luke']
354,THREEPIO,And you said it was pretty here. Ugh!,-0.23852906019514064,[]
355,LEIA,Cut it out!,-0.5157566805326272,[]
356,LEIA,I'm not gonna hurt you.,0.15326413013283968,[]
357,LEIA,"Well, looks like I'm stuck here. Trouble is, I don't know where here is.",-0.0264781727434924,[]
358,LEIA,"Well, maybe you can help me. Come on, sit down.",-0.04940460210852926,[]
359,LEIA,I promise I won't hurt you. Now come here.,0.0,[]
360,LEIA,All right. You want something to eat?,0.043128115579433635,[]
361,LEIA,That's right. Come on. Hmmm?,-0.1784157753383384,[]
362,LEIA,"Look, it's a hat. It's not gonna hurt you. Look. You're a jittery little thing, aren't you?",-0.13477654700963915,[]
363,LEIA,What is it?,-0.3758638275745827,[]
364,SCOUT #l,"Freeze!  Come on, get up!",-0.2632757225136564,[]
365,SCOUT #1,Go get your ride and take her back to base.,0.19447466102828725,[]
366,SCOUT #2,"Yes, sir.",0.13560309275436833,[]
367,LEIA,"Come on, let's get outta here.",-0.029274345191735218,[]
368,GUARD,Halt! The Emperor does not wish to be disturbed at the moment.,-0.6641760329539761,[]
369,VADER,"The Emperor will see me, now!",-0.05475483464938935,[]
370,GUARD,"The Emperor will see you, now.",0.0,[]
371,EMPEROR,I told you to remain on the command ship.,0.09250278022268965,[]
372,VADER,A small Rebel force has penetrated the shield and landed on Endor.,-0.3224670954217579,"['Rebel', 'Endor']"
373,EMPEROR,"Yes, I know.",0.3827535235181725,[]
374,VADER,My son is with them.,0.4307828686927231,[]
375,EMPEROR,Are you sure?,0.19703106545472737,[]
376,VADER,"I have felt him, my Master.",0.09817305857776915,[]
377,EMPEROR,"Strange, that I have not. I wonder if your feelings on this matter are clear, Lord Vader.",-0.23906707225178048,[]
378,VADER,"They are clear, my Master.",-0.13196417272087668,[]
379,EMPEROR,Then you must go to the Sanctuary Moon and wait for them.,-0.12587216638461984,['the Sanctuary Moon']
380,VADER,He will come to me?,-0.4488860012260494,[]
381,EMPEROR,I have foreseen it. His compassion for you will be his undoing. He will come to you and then you will bring him before me.,-0.05124467361242657,[]
382,VADER,As you wish.,0.5588104656011867,[]
383,HAN,Luke! Luke!,0.4424934145405446,"['Luke', 'Luke']"
384,THREEPIO,"Oh, Master Luke.",-0.0113190122918565,['Master Luke']
385,LUKE,There's two more wrecked speeders back there. And I found this.,-0.2480817193618967,['two']
386,THREEPIO,I'm afraid that Artoo's sensors can find no trace of Princess Leia.,-0.5771571909382056,"['Artoo', 'Leia']"
387,HAN,I hope she's alright.,0.28429309874839825,[]
388,HAN,"What, Chewie? What? Chewie!",0.22761316489345695,"['Chewie', 'Chewie']"
389,HAN,"Hey, I don't get it.",-0.019451656617477164,[]
390,HAN,"Nah, it's just a dead animal, Chewie.",-0.49839390251761784,"['Nah', 'Chewie']"
391,LUKE,"Chewie, wa-wait!  Don't!",-0.07063813353161064,['Chewie']
392,HAN,"Nice work. Great, Chewie! Great! Always thinking with your stomach.",0.6013018426142425,['Chewie']
393,LUKE,"Will you take it easy? Let's just figure out a way to get out of this thing.  Han, can you reach my lightsaber?",-0.058762372408079466,['Han']
394,HAN,"Yeah, sure.",0.34537522552212785,[]
395,THREEPIO,"Artoo, I'm not sure that's such a good idea. It's a very long dro-o-op!!",0.07420453201285193,['Artoo']
396,HAN,Wha--?  Hey!  Point that thing someplace else.,-0.39632926010317804,[]
397,HAN,Hey!,0.38677078919948493,[]
398,LUKE,"Han, don't. It'll be all right.",0.09966954256666805,['Han']
399,LUKE,"Chewie, give 'em your crossbow.",0.6307858757187295,['Chewie']
400,THREEPIO,"Oh, my head. Oh, my goodness!",0.13010425032966277,[]
401,LUKE,Do you understand anything they're saying?,-0.1718226087855781,[]
402,THREEPIO,"Oh, yes, Master Luke!  Remember that I am fluent in over six million forms of communication.",-0.1778499913992515,"['Luke', 'over six million']"
403,HAN,What are you telling them?,0.2946648653371067,[]
404,THREEPIO,"Hello, I think... I could be mistaken. They're using a very primitive dialect.  But I do believe they think I am some sort of god.",-0.22132801026380622,[]
405,HAN,"Well, why don't you use your divine influence and get us out of this?",0.035004451981477835,[]
406,THREEPIO,"I beg your pardon, General Solo, but that just wouldn't be proper.",-0.06842746663596744,['Solo']
407,HAN,Proper?!,-0.5180883676150123,[]
408,THREEPIO,It's against my programming to impersonate a deity.,-0.608048359469396,[]
409,HAN,"Why, you--",0.08511183346941387,[]
410,HAN,My mistake. He's an old friend of mine.,0.10563791383648269,[]
411,HAN,I have a really bad feeling about this.,-0.16258748437851556,[]
412,HAN,What did he say?,-0.20855150553282176,[]
413,THREEPIO,"I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor.",-0.15879771880993898,['Solo']
414,HAN and LUKE,Leia!,-0.20980797056772693,['Leia']
415,LEIA,Oh!,-0.13071605440744327,[]
416,THREEPIO,Your Royal Highness.,-0.42053988002396525,[]
417,LEIA,"But these are my friends. Threepio, tell them they must be set free.",0.02456481003396216,['Threepio']
418,HAN,"Somehow, I got the feeling that didn't help us very much.",-0.2223736460771597,[]
419,LUKE,"Threepio, tell them if they don't do as you wish, you'll become angry and use your magic.",0.04742335127536701,['Threepio']
420,THREEPIO,"But Master Luke, what magic? couldn't possibly --",-0.5619416851332606,['Luke']
421,LUKE,Just tell them.,0.1711284691900805,[]
422,THREEPIO,"You see, Master Luke; they didn't believe me. Just...",0.12814448450722926,['Luke']
423,THREEPIO,"... as I said they wouldn't. Wha-wha-what's happening! Oh! Oh, dear! Oh!",-0.20654355523134815,[]
424,THREEPIO,"Put me down! He-e-elp! Master Luke! Artoo! Somebody, somebody, help! Master Luke, Artoo! Artoo, quickly! Do something, somebody! Oh! Ohhh!",-0.22904542998111066,"['Luke', 'Artoo', 'Luke', 'Artoo', 'Artoo']"
425,THREEPIO,"Oh, oh, oh, oh! Thank goodness.",0.16374799935111128,[]
426,LUKE,"Thanks, Threepio.",0.29227493068570376,['Threepio']
427,THREEPIO,I...I never knew I had it in me.,0.09811018876710342,[]
428,THREEPIO,"Yes, Artoo. I was just coming to that.",-0.4763335401222255,['Artoo']
429,HAN,What's going on?,-0.3179373550320377,[]
430,LEIA,I don't know.,0.1585479620574788,[]
431,THREEPIO,Wonderful! We are now a part of the tribe.,-0.1526844472622233,[]
432,HAN,Just what I always wanted.,0.3667859607687376,[]
433,HAN,"Well, short help is better than no help at all, Chewie.  Thank you. Okay.",0.09124171037702444,['Chewie']
434,THREEPIO,He says the scouts are going to show us the quickest way to the shield generator.,-0.3175895148911001,[]
435,HAN,"Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back.",0.0,[]
436,HAN,"And hurry up, will ya? I haven't got all day.",-0.15305335901948003,['all day']
437,LUKE,"Luke, what's wrong?",-0.1236363810326051,['Luke']
438,LUKE,Leia... do you remember your mother? Your real mother?,0.2377326591741522,['Leia']
439,LEIA,Just a little bit. She died when I was very young.,-0.3200895627850264,[]
440,LUKE,What do you remember?,0.3161821401293392,[]
441,LEIA,"Just...images, really. Feelings.",-0.09761190326110802,[]
442,LUKE,Tell me.,0.4529770110221576,[]
443,LEIA,"She was very beautiful. Kind, but...sad.  Why are you asking me all this?",0.0,[]
444,LUKE,I have no memory of my mother. I never knew her.,0.11765968970163132,[]
445,LEIA,"Luke, tell me. What's troubling you?",0.10029312125471823,['Luke']
446,LUKE,"Vader is here...now, on this moon.",-0.3597550550781181,['Vader']
447,LEIA,How do you know?,0.226181393300797,[]
448,LUKE,"I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go.  As long as I stay, I'm endangering the group and our mission here.  I have to face him.",-0.04552650434011074,[]
449,LEIA,Why?,-0.3021746617613401,[]
450,LUKE,He's my father.,0.02076984138734983,[]
451,LEIA,Your father?,0.03193923920156028,[]
452,LUKE,"There's more. It won't be easy for you to hear it, but you must. If I don't make it back, you're the only hope for the Alliance.",0.036198630898865325,['Alliance']
453,LEIA,"Luke, don't talk that way. You have a power I--I don't understand and could never have.",-0.13886772050529128,['Luke']
454,LUKE,"You're wrong, Leia. You have that power too. In time you'll learn to use it as I have. The Force is strong in my family. My father has it...I have it...and...my sister has it.",0.034103183970832784,"['Leia', 'Force']"
455,LUKE,Yes. It's you Leia.,-0.17682127795992764,['Leia']
456,LEIA,I know. Somehow...I've always known.,-0.2060182755531046,[]
457,LUKE,Then you know why I have to face him.,0.14341076823801147,[]
458,LEIA,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you.",-0.14756306247189865,['Luke']
459,LUKE,"No, you don't. You've always been strong.",-0.07070209607957878,[]
460,LEIA,"But, why must you confront him?",-0.010279429040600307,[]
461,LUKE,Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try.,-0.12962425202666528,[]
462,HAN,"Hey, what's goin' on?",-0.0656652364140915,[]
463,LEIA,Nothing. I - just want to be alone for a little while.,-0.21638935488272137,[]
464,HAN,"Nothing?  Come on, tell me.  What's goin' on?",-0.18557751461721983,[]
465,LEIA,I...I can't tell you.,0.5271823102543809,[]
466,HAN,Did you tell Luke? Is that who you could tell?,0.18400333380655565,['Luke']
467,LEIA,I...,0.607951999296714,[]
468,HAN,Ahhh...,-0.20091841351991824,[]
469,HAN,I'm sorry.,0.3586858386212588,[]
470,LEIA,Hold me.,0.0472085983895687,[]
471,COMMANDER,"This is a Rebel that surrendered to us. Although he denies it, I believe there may be more of them, and I request permission to conduct a further search of the area.",-0.3101794778159508,['Rebel']
472,COMMANDER,He was armed only with this.,0.0,[]
473,VADER,"Good work, Commander. Leave us. Conduct your search and bring his companions to me.",0.1786826079293391,[]
474,COMMANDER,"Yes, my Lord.",-0.04446227508667899,[]
475,VADER,The Emperor has been expecting you.,-0.532980293955948,[]
476,LUKE,"I know, father.",0.4024025625340004,[]
477,VADER,"So, you have accepted the truth.",0.07821422210247908,[]
478,LUKE,"I've accepted the truth that you were once Anakin Skywalker, my father.",0.3102757375707845,['Anakin Skywalker']
479,VADER,That name no longer has any meaning for me.,-0.3280637994920419,[]
480,LUKE,It is the name of your true self. You've only forgotten. I know there is good in you. The Emperor hasn't driven it from you fully. That is why you couldn't destroy me. That's why you won't bring me to your Emperor now.,0.041894607001191186,[]
481,VADER,I see you have constructed a new lightsaber.,0.1481431585492392,[]
482,VADER,"Your skills are complete. Indeed, you are powerful, as the Emperor has foreseen.",-0.1724704489428679,[]
483,LUKE,Come with me.,0.38201277148637547,[]
484,VADER,Obi-Wan once thought as you do.,0.014368726632781215,['Obi-Wan']
485,VADER,You don't know the power of the dark side. I must obey my master.,0.09569948243793802,[]
486,LUKE,I will not turn...and you'll be forced to kill me.,-0.14486774312188677,[]
487,VADER,If that is your destiny.,0.11981913056650861,[]
488,LUKE,"Search your feelings, father. You can't do this. I feel the conflict within you. Let go of your hate.",0.11537001688883386,[]
489,VADER,"It is too late for me, son. The Emperor will show you the true nature of the Force. He is your master now.",0.0979552484592332,['Force']
490,LUKE,Then my father is truly dead.,-0.28581531890337764,[]
491,LEIA,The main entrance to the control bunker's on the far side of that landing platform. This isn't gonna be easy.,-0.33152136515384223,[]
492,HAN,"Hey, don't worry. Chewie and me got into a lot of places more heavily guarded than this.",-0.2521893942786635,['Chewie']
493,LEIA,What's he saying?,-0.3179606604265459,[]
494,THREEPIO,He says there's a secret entrance on the other side of the ridge.,-0.3042083140530423,[]
495,LANDO,"Admiral, we're in position. All fighters accounted for.",0.2766837960143429,[]
496,ACKBAR,Proceed with the countdown. All groups assume attack coordinates.,-0.3438914041942671,[]
497,LANDO,"Don't worry, my friends are down there. They'll have that shield down on time... or this'll be the shortest offensive of all time.",-0.2288617188731581,[]
498,ACKBAR,"All craft, prepare to jump to hyperspace on my mark.",-0.5366702567388326,[]
499,LANDO,All right. Stand by.,0.04830817451473646,[]
500,HAN,"Back door, huh? Good idea.",0.054110293612532834,[]
501,HAN,It's only a few guards. This shouldn't be too much trouble.,-0.5227362099224484,[]
502,LEIA,"Well, it only takes one to sound the alarm.",-0.3004289734128016,[]
503,HAN,Then we'll do it real quiet-like.,-0.09679364480700614,[]
504,THREEPIO,"Oh! Oh, my. Uh, Princess Leia!",-0.2229126712063172,['Leia']
505,LEIA,Quiet.,-0.5850034753148965,[]
506,THREEPIO,I'm afraid our furry companion has gone and done something rather rash.,-0.33909220863263,[]
507,LEIA,"Oh, no.",-0.5541193065556731,[]
508,HAN,There goes our surprise attack.,-0.259835850000818,[]
509,SCOUT,Look! Over there! Stop him!,-0.14014395258859125,[]
510,HAN,Not bad for a little furball. There's only one left. You stay here. We'll take care of this.,0.06739103731709073,['only one']
511,THREEPIO,I have decided that we shall stay here.,-0.15065679661670828,[]
512,EMPEROR,"Welcome, young Skywalker. I have been expecting you.",0.09994719702471011,['Skywalker']
513,EMPEROR,You no longer need those.,-0.3050633663527318,[]
514,EMPEROR,"Guards, leave us.",-0.36063111617147525,[]
515,EMPEROR,I'm looking forward to completing your training. In time you will call me Master.,0.25702188784590074,[]
516,LUKE,You're gravely mistaken. You won't convert me as you did my father.,-0.1497374246945007,[]
517,EMPEROR,"Oh, no, my young Jedi. You will find that it is you who are mistaken...about a great many things.",0.18591469094301005,['Jedi']
518,VADER,His lightsaber.,0.18898666769878902,[]
519,EMPEROR,"Ah, yes, a Jedi's weapon. Much like your father's. By now you must know your father can never be turned from the dark side. So will it be with you.",-0.04113433528825916,['Jedi']
520,LUKE,You're wrong. Soon I'll be dead...and you with me.,0.2252934479499531,[]
521,EMPEROR,Perhaps you refer to the imminent attack of your Rebel fleet.,-0.1597303167959494,['Rebel']
522,EMPEROR,Yes...I assure you we are quite safe from your friends here.,0.28418879691438326,[]
523,LUKE,Your overconfidence is your weakness.,-0.19668353128671412,[]
524,EMPEROR,Your faith in your friends is yours.,0.4078038612572217,[]
525,VADER,"It is pointless to resist, my son.",-0.4569598636729597,[]
526,EMPEROR,Everything that has transpired has done so according to my design.  Your friends up there on the Sanctuary Moon...,-0.32078900942103017,['the Sanctuary Moon']
527,EMPEROR,...are walking into a trap. As is your Rebel fleet! It was I who allowed the Alliance to know the location of the shield generator. It is quite safe from your pitiful little band. An entire legion of my best troops awaits them.,-0.1418737139027424,"['Rebel', 'Alliance']"
528,EMPEROR,Oh...I'm afraid the deflector shield will be quite operational when your friends arrive.,-0.3024204126277914,[]
529,HAN,"All right! Up! Move! Come on! Quickly! Quickly, Chewie.",-0.025605901735518133,['Chewie']
530,LEIA,Han! Hurry! The fleet will be here any moment.,0.03247948649919019,['Han']
531,HAN,"Charges!  Come on, come on!",0.03967380856119651,[]
532,THREEPIO,"Oh, my! They'll be captured!",0.17081445459173272,[]
533,THREEPIO,"Wa-wait! Wait, come back! Artoo, stay with me.",0.09598017212615462,['Artoo']
534,COMMANDER,Freeze! You Rebel scum.,-0.15462430149727302,['Rebel']
535,LANDO,All wings report in.,-0.16328615892248033,[]
536,WEDGE,Red Leader standing by.,-0.2589733906529519,[]
537,GRAY LEADER,Gray Leader standing by.,-0.4337884443205553,['Gray Leader']
538,GREEN LEADER,Green Leader standing by.,-0.36961125382284865,[]
539,WEDGE,Lock S-foils in attack positions.,-0.27725663694565883,['Lock S']
540,ACKBAR,May the Force be with us.,-0.12342322959421148,['Force']
541,LANDO,"We've got to be able to get some kind of a reading on that shield, up or down. Well, how could they be jamming us if they don't know if we're coming.",-0.32810496958504376,[]
542,LANDO,Break off the attack! The shield is still up.,-0.5647967906665745,[]
543,RED LEADER,I get no reading. Are you sure?,0.06620364724641292,[]
544,LANDO,Pull up! All craft pull up!,-0.2643389930488713,[]
545,ACKBAR,"Take evasive action! Green Group, stick close to holding sector MV-7.",-0.3529972457497472,"['Green Group', 'MV-7']"
546,CONTROLLER,"Admiral, we have enemy ships in sector 47.",-0.3258406908922096,['47']
547,ACKBAR,It's a trap!,-0.5825684499791328,[]
548,LANDO,Fighters coming in.,0.16427406739213724,[]
549,REBEL PILOT,There's too many of them!,-0.16782874372801881,[]
550,LANDO,Accelerate to attack speed! Draw their fire away from the cruisers.,-0.7457721130160835,[]
551,WEDGE,"Copy, Gold Leader.",0.5030902444236827,[]
552,EMPEROR,"Come, boy. See for yourself.",0.3417192639790998,[]
553,EMPEROR,"From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion.",-0.26942950112130926,"['Alliance', 'Rebellion']"
554,EMPEROR,"You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant.",0.08835355122468447,['Jedi']
555,LUKE,No!,-0.5861049499276691,[]
556,EMPEROR,"It is unavoidable. It is your destiny. You, like your father, are now mine!",-0.12409934227347708,[]
557,STORMTROOPER,"All right, move it! I said move it! Go on!",0.049831894880660865,[]
558,THREEPIO,"Hello! I say, over there! Were you looking for me?",0.05987913506444298,[]
559,BUNKER COMMANDER,Bring those two down here!,0.0,['two']
560,STORMTROOPER,Let's go!,-0.07255304318107858,[]
561,THREEPIO,"Well, they're on their way. Artoo, are you sure this was a good idea?",0.0,['Artoo']
562,STORMTROOPER,Freeze! Don't move!,-0.5340391590260274,[]
563,THREEPIO,We surrender.,-0.22337047367063323,[]
564,THREEPIO,"Ohhh! Stand back, Artoo.",-0.33781450982023165,['Artoo']
565,LEIA,The code's changed. We need Artoo!,-0.6125074379843223,['Artoo']
566,HAN,Here's the terminal.,-0.31599920162635664,[]
567,LEIA,"Artoo, where are you? We need you at the bunker right away.",-0.3105633168736319,['Artoo']
568,THREEPIO,"Going? What do you mean, you're going. But-- but going where, Artoo? No, what! Artoo! Oh, this is no time for heroics. Come back!",-0.24543583500560762,"['Artoo', 'Artoo']"
569,LANDO,"Watch yourself, Wedge! Three from above!",0.16917437888726994,"['Wedge', 'Three']"
570,WEDGE,"Red Three, Red Two, pull in!",0.16470743115105235,"['Red Three', 'Red Two']"
571,RED TWO,Got it!,-0.11523861709012162,[]
572,RED THREE,"Three of them coming in, twenty degrees!",-0.04805679720259981,"['Three', 'twenty degrees']"
573,WEDGE,Cut to the left! I'll take the leader! They're heading for the medical frigate.,0.13837673051546795,[]
574,NAVIGATOR,Pressure's steady.,-0.7437566824665143,[]
575,LANDO,Only the fighters are attacking.  I wonder what those Star Destroyers are waiting for.,0.3600567047961789,[]
576,COMMANDER,"We're in attack position now, sir.",-0.05360996950815311,[]
577,PIETT,Hold here.,-0.10731840238881607,[]
578,COMMANDER,We're not going to attack?,-0.6603741979421918,[]
579,PIETT,I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping.,-0.22746795865774705,[]
580,EMPEROR,"As you can see, my young apprentice, your friends have failed. Now witness the firepower of this fully armed and operational battle station.  Fire at will, Commander.",0.0,[]
581,JERJERROD,Fire!,-0.8313867960582602,[]
582,LANDO,"That blast came from the Death Star! That thing's operational!  Home One, this is Gold Leader.",-0.0737113609773441,"['the Death Star', 'Gold Leader']"
583,ACKBAR,We saw it. All craft prepare to retreat.,-0.5453556956504484,[]
584,LANDO,"You won't get another chance at this, Admiral.",0.0,[]
585,ACKBAR,"We have no choice, General Calrissian. Our cruisers can't repel firepower of that magnitude.",-0.14088198183145995,['Calrissian']
586,LANDO,Han will have that shield down. We've got to give him more time.,-0.1996693429753631,['Han']
587,THREEPIO,We're coming!,-0.22241336530040412,[]
588,HAN,Come on! Come on!,0.2933809687756439,[]
589,THREEPIO,"Oh, Artoo, hurry!",-0.45743401074532475,['Artoo']
590,THREEPIO,"My goodness! Artoo, why did you have to be so brave?",-0.1688844855082221,['Artoo']
591,HAN,"Well, I suppose I could hotwire this thing.",-0.08910168325085688,[]
592,LEIA,I'll cover you.,0.7435348878640238,[]
593,LANDO,Yes! I said closer! Move as close as you can and engage those Star Destroyers at point- blank range.,-0.13773642658084984,['Star Destroyers']
594,ACKBAR,"At that close range, we won't last long against those Star Destroyers.",-0.22380195370235745,['Star Destroyers']
595,LANDO,We'll last longer then we will against that Death Star...and we might just take a few of them with us.,-0.10100881514010407,[]
596,REBEL PILOT,She's gonna blow!,-0.15146692641373183,[]
597,Y-WING PILOT,I'm hit!,0.5188454566508371,[]
598,EMPEROR,"Your fleet has lost. And your friends on the Endor moon will not survive. There is no escape, my young apprentice. The Alliance will die...as will your friends.",-0.21415008310571637,"['Endor moon', 'Alliance']"
599,EMPEROR,"Good. I can feel your anger. I am defenseless.  Take your weapon! Strike me down with all your hatred, and your journey towards the dark side will be complete.",0.0,[]
600,WALKER PILOT #1,Look!,0.48229282258406103,[]
601,PILOT #2,Get him off of there!,-0.059947820758407655,[]
602,HAN,I think I got it. I got it!,0.28668631493662944,[]
603,THREEPIO,"Oh, Princess Leia, are you all right?",-0.07325049578604781,['Princess Leia']
604,HAN,Let's see.,0.1041989263509202,[]
605,LEIA,It's not bad.,-0.5919093339330783,[]
606,STORMTROOPER,Freeze!,-0.6525513712424469,[]
607,THREEPIO,"Oh, dear.",0.058645423846845235,[]
608,STORMTROOPER,Don't move!,-0.465103231780702,[]
609,HAN,I love you.,0.8534713103012286,[]
610,LEIA,I know.,0.5474927301900143,[]
611,STORMTROOPER,Hands up! Stand up!,-0.2876553160235149,[]
612,HAN,Stay back.,0.14442138717255215,[]
613,HAN,"Chewie!  Get down here!  She's wounded!  No, wait....  I got an idea.",-0.14354684011414043,['Chewie']
614,EMPEROR,"Good.  Use your aggressive feelings, boy!  Let the hate flow through you.",-0.07244058959793409,[]
615,VADER,Obi-Wan has taught you well.,0.1382897609423983,['Obi-Wan']
616,LUKE,"I will not fight you, father.",0.18051242819652136,[]
617,VADER,You are unwise to lower your defenses.,-0.453344604145963,[]
618,LUKE,"Your thoughts betray you, father. I feel the good in you...the conflict.",0.2833716109728128,[]
619,VADER,There is no conflict.,-0.7733814336935665,[]
620,LUKE,"You couldn't bring yourself to kill me before, and I don't believe you'll destroy me now.",0.04073099633570387,[]
621,VADER,"You underestimate the power of the dark side. If you will not fight, then you will meet your destiny.",0.14874934290717068,[]
622,EMPEROR,Good.  Good.,0.5141468847570658,[]
623,LANDO,Watch out. Squad at .06.,-0.36097990368569044,[]
624,REBEL PILOT,"I'm on it, Gold Leader.",0.34563379053612175,[]
625,WEDGE,"Good shot, Red Two.",0.615739706174619,['Red Two']
626,LANDO,"Now...come on, Han, old buddy. Don't let me down.",-0.013582440662075035,['Han']
627,HAN/PILOT,"It's over, Commander. The Rebels have been routed. They're fleeing into the woods. We need reinforcements to continue the pursuit.",-0.6014486325706345,['Rebels']
